partner_id	site_code	display_name	partner_branch_code	branch_name	delivery_type	address_line_1	address_line_2	sub_district	district	province	postal_code	delivery_zone	acceptable_vehicles	google_maps_url	is_active
4	DS-C0004-0004	TF สาขาตลาดไนท์ บุรีรัมย์	9468	สาขาตลาดไนท์ บุรีรัมย์	direct_to_store	ไทยฟู้ด เฟรชมาร์ท สาขาตลาดไนท์	-	ในเมือง	เมือง	บุรีรัมย์	31000	ภาคอีสาน	4 ล้อ, 4 ล้อตู้	https://www.google.com/maps/search/?api=1&query=Thai+Food+Freshmart+ตลาดไนท์+บุรีรัมย์	TRUE
4	DS-C0004-0005	TF สาขาบ้านกรวด บุรีรัมย์	9482	สาขาบ้านกรวด บุรีรัมย์	direct_to_store	ไทยฟู้ด เฟรชมาร์ท สาขาบ้านกรวด	-	บ้านกรวด	บ้านกรวด	บุรีรัมย์	31180	ภาคอีสาน	4 ล้อ, 4 ล้อตู้	https://www.google.com/maps/search/?api=1&query=Thai+Food+Freshmart+บ้านกรวด	TRUE
4	DS-C0004-0006	TF สาขาคูเมือง	9701	สาขาคูเมือง	direct_to_store	ไทยฟู้ด เฟรชมาร์ท สาขาคูเมือง	-	คูเมือง	คูเมือง	บุรีรัมย์	31190	ภาคอีสาน	4 ล้อ, 4 ล้อตู้	https://www.google.com/maps/search/?api=1&query=Thai+Food+Freshmart+คูเมือง	TRUE
4	DS-C0004-0007	TF สาขาเฉลิมพระเกียรติ	9726	สาขาเฉลิมพระเกียรติ	direct_to_store	ไทยฟู้ด เฟรชมาร์ท สาขาเฉลิมพระเกียรติ	-	เจริญสุข	เฉลิมพระเกียรติ	บุรีรัมย์	31110	ภาคอีสาน	4 ล้อ, 4 ล้อตู้	https://www.google.com/maps/search/?api=1&query=Thai+Food+Freshmart+เฉลิมพระเกียรติ+บุรีรัมย์	TRUE
4	DS-C0004-0008	TF สาขาลำปลายมาศ	9747	สาขาลำปลายมาศ	direct_to_store	ไทยฟู้ด เฟรชมาร์ท สาขาลำปลายมาศ	-	ลำปลายมาศ	ลำปลายมาศ	บุรีรัมย์	31130	ภาคอีสาน	4 ล้อ, 4 ล้อตู้	https://www.google.com/maps/search/?api=1&query=Thai+Food+Freshmart+ลำปลายมาศ	TRUE
4	DS-C0004-0009	TF สาขาพุทไธสง	9404	สาขาพุทไธสง	direct_to_store	ไทยฟู้ด เฟรชมาร์ท สาขาพุทไธสง	-	พุทไธสง	พุทไธสง	บุรีรัมย์	31120	ภาคอีสาน	4 ล้อ, 4 ล้อตู้	https://www.google.com/maps/search/?api=1&query=Thai+Food+Freshmart+พุทไธสง	TRUE
4	DS-C0004-0010	TF สาขาแคนดง บุรีรัมย์	9407	สาขาแคนดง บุรีรัมย์	direct_to_store	ไทยฟู้ด เฟรชมาร์ท สาขาแคนดง	-	แคนดง	แคนดง	บุรีรัมย์	31150	ภาคอีสาน	4 ล้อ, 4 ล้อตู้	https://www.google.com/maps/search/?api=1&query=Thai+Food+Freshmart+แคนดง	TRUE
4	DS-C0004-0011	TF สาขากระสังบุรีรัมย์	9444	สาขากระสังบุรีรัมย์	direct_to_store	ไทยฟู้ด เฟรชมาร์ท สาขากระสัง	-	กระสัง	กระสัง	บุรีรัมย์	31160	ภาคอีสาน	4 ล้อ, 4 ล้อตู้	https://www.google.com/maps/search/?api=1&query=Thai+Food+Freshmart+กระสัง	TRUE
4	DS-C0004-0012	TF สาขาสตึก บุรีรัมย์	9531	สาขาสตึก บุรีรัมย์	direct_to_store	ไทยฟู้ด เฟรชมาร์ท สาขาสตึก	-	สตึก	สตึก	บุรีรัมย์	31150	ภาคอีสาน	4 ล้อ, 4 ล้อตู้	https://www.google.com/maps/search/?api=1&query=Thai+Food+Freshmart+สตึก	TRUE
4	DS-C0004-0013	TF สาขาชุมชนเขากระโดง บุรีรัมย์	9598	สาขาชุมชนเขากระโดง บุรีรัมย์	direct_to_store	ไทยฟู้ด เฟรชมาร์ท สาขาชุมชนเขากระโดง	-	เสม็ด	เมือง	บุรีรัมย์	31000	ภาคอีสาน	4 ล้อ, 4 ล้อตู้	https://www.google.com/maps/search/?api=1&query=Thai+Food+Freshmart+เขากระโดง	TRUE
4	DS-C0004-0014	TF สาขาประโคนชัย	9754	สาขาประโคนชัย	direct_to_store	ไทยฟู้ด เฟรชมาร์ท สาขาประโคนชัย	-	ประโคนชัย	ประโคนชัย	บุรีรัมย์	31140	ภาคอีสาน	4 ล้อ, 4 ล้อตู้	https://www.google.com/maps/search/?api=1&query=Thai+Food+Freshmart+ประโคนชัย	TRUE
4	DS-C0004-0015	TF สาขาสวายจีก	9786	สาขาสวายจีก	direct_to_store	ไทยฟู้ด เฟรชมาร์ท สาขาสวายจีก	-	สวายจีก	เมือง	บุรีรัมย์	31000	ภาคอีสาน	4 ล้อ, 4 ล้อตู้	https://www.google.com/maps/search/?api=1&query=Thai+Food+Freshmart+สวายจีก	TRUE
4	DS-C0004-0016	TF สาขาชุมชนเคหะบุรีรัมย์	9792	สาขาชุมชนเคหะบุรีรัมย์	direct_to_store	ไทยฟู้ด เฟรชมาร์ท สาขาชุมชนเคหะบุรีรัมย์	-	ในเมือง	เมือง	บุรีรัมย์	31000	ภาคอีสาน	4 ล้อ, 4 ล้อตู้	https://www.google.com/maps/search/?api=1&query=Thai+Food+Freshmart+เคหะบุรีรัมย์	TRUE
4	DS-C0004-0017	TF สาขาโนนสุวรรณ	9777	สาขาโนนสุวรรณ	direct_to_store	ไทยฟู้ด เฟรชมาร์ท สาขาโนนสุวรรณ	-	โนนสุวรรณ	โนนสุวรรณ	บุรีรัมย์	31110	ภาคอีสาน	4 ล้อ, 4 ล้อตู้	https://www.google.com/maps/search/?api=1&query=Thai+Food+Freshmart+โนนสุวรรณ	TRUE
4	DS-C0004-0018	TF สาขาตลาดหนองปรือ โคราช	9396	สาขาตลาดหนองปรือ โคราช	direct_to_store	ไทยฟู้ด เฟรชมาร์ท สาขาตลาดหนองปรือ	-	หนองปรือ	เมือง	นครราชสีมา	30000	ภาคอีสาน	4 ล้อ, 4 ล้อตู้	https://www.google.com/maps/search/?api=1&query=Thai+Food+Freshmart+ตลาดหนองปรือ+โคราช	TRUE
4	DS-C0004-0019	TF สาขานิคมสุรนารี โคราช	9418	สาขานิคมสุรนารี โคราช	direct_to_store	ไทยฟู้ด เฟรชมาร์ท สาขานิคมสุรนารี	-	สุรนารี	เมือง	นครราชสีมา	30000	ภาคอีสาน	4 ล้อ, 4 ล้อตู้	https://www.google.com/maps/search/?api=1&query=Thai+Food+Freshmart+นิคมสุรนารี	TRUE
4	DS-C0004-0020	TF สาขาจักราช โคราช	9471	สาขาจักราช โคราช	direct_to_store	ไทยฟู้ด เฟรชมาร์ท สาขาจักราช	-	จักราช	จักราช	นครราชสีมา	30230	ภาคอีสาน	4 ล้อ, 4 ล้อตู้	https://www.google.com/maps/search/?api=1&query=Thai+Food+Freshmart+จักราช	TRUE
4	DS-C0004-0021	TF สาขาบ้านตลาด (ตลาดนงค์เล็ก) โคราช	9587	สาขาบ้านตลาด (ตลาดนงค์เล็ก) โคราช	direct_to_store	ไทยฟู้ด เฟรชมาร์ท สาขาบ้านตลาด (ตลาดนงค์เล็ก)	-	ในเมือง	เมือง	นครราชสีมา	30000	ภาคอีสาน	4 ล้อ, 4 ล้อตู้	https://www.google.com/maps/search/?api=1&query=Thai+Food+Freshmart+ตลาดนงค์เล็ก	TRUE
4	DS-C0004-0022	TF สาขาหัวทะเล (ตลาดโอเอ็มไนท์) โคราช	9588	สาขาหัวทะเล (ตลาดโอเอ็มไนท์) โคราช	direct_to_store	ไทยฟู้ด เฟรชมาร์ท สาขาหัวทะเล (ตลาดโอเอ็มไนท์)	-	หัวทะเล	เมือง	นครราชสีมา	30000	ภาคอีสาน	4 ล้อ, 4 ล้อตู้	https://www.google.com/maps/search/?api=1&query=Thai+Food+Freshmart+หัวทะเล	TRUE
4	DS-C0004-0023	TF สาขาปักธงชัย	9788	สาขาปักธงชัย	direct_to_store	ไทยฟู้ด เฟรชมาร์ท สาขาปักธงชัย	-	ปักธงชัย	ปักธงชัย	นครราชสีมา	30150	ภาคอีสาน	4 ล้อ, 4 ล้อตู้	https://www.google.com/maps/search/?api=1&query=Thai+Food+Freshmart+ปักธงชัย	TRUE
4	DS-C0004-0024	TF สาขาชุมชนเคหะโคราช	9816	สาขาชุมชนเคหะโคราช	direct_to_store	ไทยฟู้ด เฟรชมาร์ท สาขาชุมชนเคหะโคราช	-	ในเมือง	เมือง	นครราชสีมา	30000	ภาคอีสาน	4 ล้อ, 4 ล้อตู้	https://www.google.com/maps/search/?api=1&query=Thai+Food+Freshmart+เคหะโคราช	TRUE
4	DS-C0004-0025	TF สาขาโชคชัย โคราช	9409	สาขาโชคชัย โคราช	direct_to_store	ไทยฟู้ด เฟรชมาร์ท สาขาโชคชัย	-	โชคชัย	โชคชัย	นครราชสีมา	30190	ภาคอีสาน	4 ล้อ, 4 ล้อตู้	https://www.google.com/maps/search/?api=1&query=Thai+Food+Freshmart+โชคชัย	TRUE
4	DS-C0004-0026	TF สาขาครบุรี โคราช	9388	สาขาครบุรี โคราช	direct_to_store	ไทยฟู้ด เฟรชมาร์ท สาขาครบุรี	-	ครบุรี	ครบุรี	นครราชสีมา	30250	ภาคอีสาน	4 ล้อ, 4 ล้อตู้	https://www.google.com/maps/search/?api=1&query=Thai+Food+Freshmart+ครบุรี	TRUE
4	DS-C0004-0027	TF สาขาห้วยแถลง โคราช	9563	สาขาห้วยแถลง โคราช	direct_to_store	ไทยฟู้ด เฟรชมาร์ท สาขาห้วยแถลง	-	ห้วยแถลง	ห้วยแถลง	นครราชสีมา	30240	ภาคอีสาน	4 ล้อ, 4 ล้อตู้	https://www.google.com/maps/search/?api=1&query=Thai+Food+Freshmart+ห้วยแถลง	TRUE
4	DS-C0004-0028	TF สาขาประทายโคราช	9767	สาขาประทายโคราช	direct_to_store	ไทยฟู้ด เฟรชมาร์ท สาขาประทาย	-	ประทาย	ประทาย	นครราชสีมา	30180	ภาคอีสาน	4 ล้อ, 4 ล้อตู้	https://www.google.com/maps/search/?api=1&query=Thai+Food+Freshmart+ประทาย	TRUE
4	DS-C0004-0029	TF สาขามะขามเฒ่า โคราช	9406	สาขามะขามเฒ่า โคราช	direct_to_store	ไทยฟู้ด เฟรชมาร์ท สาขามะขามเฒ่า	-	มะขามเฒ่า	เมือง	นครราชสีมา	30000	ภาคอีสาน	4 ล้อ, 4 ล้อตู้	https://www.google.com/maps/search/?api=1&query=Thai+Food+Freshmart+มะขามเฒ่า+โคราช	TRUE
4	DS-C0004-0030	TF สาขาด่านขุนทด โคราช	9387	สาขาด่านขุนทด โคราช	direct_to_store	ไทยฟู้ด เฟรชมาร์ท สาขาด่านขุนทด	-	ด่านขุนทด	ด่านขุนทด	นครราชสีมา	30210	ภาคอีสาน	4 ล้อ, 4 ล้อตู้	https://www.google.com/maps/search/?api=1&query=Thai+Food+Freshmart+ด่านขุนทด	TRUE
4	DS-C0004-0031	TF สาขาปากช่อง โคราช	9385	สาขาปากช่อง โคราช	direct_to_store	ไทยฟู้ด เฟรชมาร์ท สาขาปากช่อง	-	ปากช่อง	ปากช่อง	นครราชสีมา	30130	ภาคอีสาน	4 ล้อ, 4 ล้อตู้	https://www.google.com/maps/search/?api=1&query=Thai+Food+Freshmart+ปากช่อง	TRUE
4	DS-C0004-0032	TF สาขาพระพุทธศรีไชยโย โคราช	9417	สาขาพระพุทธศรีไชยโย โคราช	direct_to_store	ไทยฟู้ด เฟรชมาร์ท สาขาพระพุทธศรีไชยโย	-	ในเมือง	เมือง	นครราชสีมา	30000	ภาคอีสาน	4 ล้อ, 4 ล้อตู้	https://www.google.com/maps/search/?api=1&query=Thai+Food+Freshmart+พระพุทธศรีไชยโย	TRUE
4	DS-C0004-0033	TF สาขาสีคิ้ว โคราช	9427	สาขาสีคิ้ว โคราช	direct_to_store	ไทยฟู้ด เฟรชมาร์ท สาขาสีคิ้ว	-	สีคิ้ว	สีคิ้ว	นครราชสีมา	30140	ภาคอีสาน	4 ล้อ, 4 ล้อตู้	https://www.google.com/maps/search/?api=1&query=Thai+Food+Freshmart+สีคิ้ว	TRUE
4	DS-C0004-0034	TF สาขาเทพารักษ์	9802	สาขาเทพารักษ์	direct_to_store	ไทยฟู้ด เฟรชมาร์ท สาขาเทพารักษ์	-	เทพารักษ์	เมือง	นครราชสีมา	30000	ภาคอีสาน	4 ล้อ, 4 ล้อตู้	https://www.google.com/maps/search/?api=1&query=Thai+Food+Freshmart+เทพารักษ์	TRUE
4	DS-C0004-0035	TF สาขาชุมชนพุดซา	9805	สาขาชุมชนพุดซา	direct_to_store	ไทยฟู้ด เฟรชมาร์ท สาขาชุมชนพุดซา	-	พุดซา	เมือง	นครราชสีมา	30000	ภาคอีสาน	4 ล้อ, 4 ล้อตู้	https://www.google.com/maps/search/?api=1&query=Thai+Food+Freshmart+พุดซา	TRUE
4	DS-C0004-0036	TF สาขาบ้านด่าน	9709	สาขาบ้านด่าน	direct_to_store	ไทยฟู้ด เฟรชมาร์ท สาขาบ้านด่าน	-	บ้านด่าน	บ้านด่าน	บุรีรัมย์	31000	ภาคอีสาน	4 ล้อ, 4 ล้อตู้	https://www.google.com/maps/search/?api=1&query=Thai+Food+Freshmart+บ้านด่าน+บุรีรัมย์	TRUE
4	DS-C0004-0037	TF สาขานาโพธิ์	9725	สาขานาโพธิ์	direct_to_store	ไทยฟู้ด เฟรชมาร์ท สาขานาโพธิ์	-	นาโพธิ์	นาโพธิ์	บุรีรัมย์	31230	ภาคอีสาน	4 ล้อ, 4 ล้อตู้	https://www.google.com/maps/search/?api=1&query=Thai+Food+Freshmart+นาโพธิ์	TRUE
4	DS-C0004-0038	TF สาขาหนองกระทุ่ม โคราช	9386	สาขาหนองกระทุ่ม โคราช	direct_to_store	ไทยฟู้ด เฟรชมาร์ท สาขาหนองกระทุ่ม	-	หนองกระทุ่ม	เมือง	นครราชสีมา	30000	ภาคอีสาน	4 ล้อ, 4 ล้อตู้	https://www.google.com/maps/search/?api=1&query=Thai+Food+Freshmart+หนองกระทุ่ม	TRUE
4	DS-C0004-0039	TF สาขาบัวใหญ่ โคราช	9401	สาขาบัวใหญ่ โคราช	direct_to_store	ไทยฟู้ด เฟรชมาร์ท สาขาบัวใหญ่	-	บัวใหญ่	บัวใหญ่	นครราชสีมา	30120	ภาคอีสาน	4 ล้อ, 4 ล้อตู้	https://www.google.com/maps/search/?api=1&query=Thai+Food+Freshmart+บัวใหญ่	TRUE
4	DS-C0004-0040	TF สาขาโคกสวาย โคราช	9478	สาขาโคกสวาย โคราช	direct_to_store	ไทยฟู้ด เฟรชมาร์ท สาขาโคกสวาย	-	โคกสวาย	เมือง	นครราชสีมา	30000	ภาคอีสาน	4 ล้อ, 4 ล้อตู้	https://www.google.com/maps/search/?api=1&query=Thai+Food+Freshmart+โคกสวาย	TRUE
4	DS-C0004-0041	TF สาขาขามสะแกแสง โคราช	9504	สาขาขามสะแกแสง โคราช	direct_to_store	ไทยฟู้ด เฟรชมาร์ท สาขาขามสะแกแสง	-	ขามสะแกแสง	ขามสะแกแสง	นครราชสีมา	30290	ภาคอีสาน	4 ล้อ, 4 ล้อตู้	https://www.google.com/maps/search/?api=1&query=Thai+Food+Freshmart+ขามสะแกแสง	TRUE
4	DS-C0004-0042	TF สาขาโนนแดง โคราช	9561	สาขาโนนแดง โคราช	direct_to_store	ไทยฟู้ด เฟรชมาร์ท สาขาโนนแดง	-	โนนแดง	โนนแดง	นครราชสีมา	30360	ภาคอีสาน	4 ล้อ, 4 ล้อตู้	https://www.google.com/maps/search/?api=1&query=Thai+Food+Freshmart+โนนแดง	TRUE
4	DS-C0004-0043	TF สาขาโนนสูง	9766	สาขาโนนสูง	direct_to_store	ไทยฟู้ด เฟรชมาร์ท สาขาโนนสูง	-	โนนสูง	โนนสูง	นครราชสีมา	30160	ภาคอีสาน	4 ล้อ, 4 ล้อตู้	https://www.google.com/maps/search/?api=1&query=Thai+Food+Freshmart+โนนสูง	TRUE
4	DS-C0004-0044	TF สาขาชุมชนหนองสาหร่าย	9761	สาขาชุมชนหนองสาหร่าย	direct_to_store	ไทยฟู้ด เฟรชมาร์ท สาขาชุมชนหนองสาหร่าย	-	หนองสาหร่าย	ปากช่อง	นครราชสีมา	30130	ภาคอีสาน	4 ล้อ, 4 ล้อตู้	https://www.google.com/maps/search/?api=1&query=Thai+Food+Freshmart+หนองสาหร่าย	TRUE
4	DS-C0004-0045	TF สาขาบ้านเหลื่อม	9781	สาขาบ้านเหลื่อม	direct_to_store	ไทยฟู้ด เฟรชมาร์ท สาขาบ้านเหลื่อม	-	บ้านเหลื่อม	บ้านเหลื่อม	นครราชสีมา	30350	ภาคอีสาน	4 ล้อ, 4 ล้อตู้	https://www.google.com/maps/search/?api=1&query=Thai+Food+Freshmart+บ้านเหลื่อม	TRUE
4	DS-C0004-0046	TF สาขาวงเวียนบ้านไร่(เขาใหญ่)	9779	สาขาวงเวียนบ้านไร่(เขาใหญ่)	direct_to_store	ไทยฟู้ด เฟรชมาร์ท สาขาวงเวียนบ้านไร่ (เขาใหญ่)	-	หมูสี	ปากช่อง	นครราชสีมา	30130	ภาคอีสาน	4 ล้อ, 4 ล้อตู้	https://www.google.com/maps/search/?api=1&query=Thai+Food+Freshmart+วงเวียนบ้านไร่+เขาใหญ่	TRUE
4	DS-C0004-0047	TF สาขาแก้งสนามนาง	9764	สาขาแก้งสนามนาง	direct_to_store	ไทยฟู้ด เฟรชมาร์ท สาขาแก้งสนามนาง	-	แก้งสนามนาง	แก้งสนามนาง	นครราชสีมา	30440	ภาคอีสาน	4 ล้อ, 4 ล้อตู้	https://www.google.com/maps/search/?api=1&query=Thai+Food+Freshmart+แก้งสนามนาง	TRUE
4	DS-C0004-0048	TF สาขาเมืองคง	9799	สาขาเมืองคง	direct_to_store	ไทยฟู้ด เฟรชมาร์ท สาขาเมืองคง	-	เมืองคง	เมืองคง	นครราชสีมา	30260	ภาคอีสาน	4 ล้อ, 4 ล้อตู้	https://www.google.com/maps/search/?api=1&query=Thai+Food+Freshmart+เมืองคง	TRUE
4	DS-C0004-0049	TF สาขาชุมชนจอหอ	9818	สาขาชุมชนจอหอ	direct_to_store	ไทยฟู้ด เฟรชมาร์ท สาขาชุมชนจอหอ	-	จอหอ	เมือง	นครราชสีมา	30310	ภาคอีสาน	4 ล้อ, 4 ล้อตู้	https://www.google.com/maps/search/?api=1&query=Thai+Food+Freshmart+จอหอ	TRUE
4	DS-C0004-0050	TF สาขาโนนไทย	9784	สาขาโนนไทย	direct_to_store	ไทยฟู้ด เฟรชมาร์ท สาขาโนนไทย	-	โนนไทย	โนนไทย	นครราชสีมา	30220	ภาคอีสาน	4 ล้อ, 4 ล้อตู้	https://www.google.com/maps/search/?api=1&query=Thai+Food+Freshmart+โนนไทย	TRUE
4	DS-C0004-0051	TF สาขาพระทองคำ	9803	สาขาพระทองคำ	direct_to_store	ไทยฟู้ด เฟรชมาร์ท สาขาพระทองคำ	-	พระทองคำ	พระทองคำ	นครราชสีมา	30220	ภาคอีสาน	4 ล้อ, 4 ล้อตู้	https://www.google.com/maps/search/?api=1&query=Thai+Food+Freshmart+พระทองคำ	TRUE
4	DS-C0004-0052	TF สาขาชุมชนบ้านนากลาง	9833	สาขาชุมชนบ้านนากลาง	direct_to_store	ไทยฟู้ด เฟรชมาร์ท สาขาชุมชนบ้านนากลาง	-	นากลาง	สูงเนิน	นครราชสีมา	30170	ภาคอีสาน	4 ล้อ, 4 ล้อตู้	https://www.google.com/maps/search/?api=1&query=Thai+Food+Freshmart+บ้านนากลาง	TRUE
4	DS-C0004-0053	TF สาขาชุมชนด่านเกวียน	9830	สาขาชุมชนด่านเกวียน	direct_to_store	ไทยฟู้ด เฟรชมาร์ท สาขาชุมชนด่านเกวียน	-	ด่านเกวียน	โชคชัย	นครราชสีมา	30190	ภาคอีสาน	4 ล้อ, 4 ล้อตู้	https://www.google.com/maps/search/?api=1&query=Thai+Food+Freshmart+ด่านเกวียน	TRUE
4	DS-C0004-0054	TF สาขาชุมพวง โคราช	9467	สาขาชุมพวง โคราช	direct_to_store	ไทยฟู้ด เฟรชมาร์ท สาขาชุมพวง	-	ชุมพวง	ชุมพวง	นครราชสีมา	30270	ภาคอีสาน	4 ล้อ, 4 ล้อตู้	https://www.google.com/maps/search/?api=1&query=Thai+Food+Freshmart+ชุมพวง	TRUE
4	DS-C0004-0055	TF สาขาลำทะเมนชัย	9765	สาขาลำทะเมนชัย	direct_to_store	ไทยฟู้ด เฟรชมาร์ท สาขาลำทะเมนชัย	-	ลำทะเมนชัย	ลำทะเมนชัย	นครราชสีมา	30270	ภาคอีสาน	4 ล้อ, 4 ล้อตู้	https://www.google.com/maps/search/?api=1&query=Thai+Food+Freshmart+ลำทะเมนชัย	TRUE
4	DS-C0004-0056	TF สาขาหนองบุญมาก	9782	สาขาหนองบุญมาก	direct_to_store	ไทยฟู้ด เฟรชมาร์ท สาขาหนองบุญมาก	-	หนองบุญมาก	หนองบุญมาก	นครราชสีมา	30410	ภาคอีสาน	4 ล้อ, 4 ล้อตู้	https://www.google.com/maps/search/?api=1&query=Thai+Food+Freshmart+หนองบุญมาก	TRUE
